,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
49,8.61187294948397,-0.17508756753963106,0.35219140192731135,3.307528713190831,-0.28289447148248054,-1.3559368417458655,2.8668541114097477,1
50,9.451345274800838,-0.7196097707524944,1.1024813246856628,-0.9510465617372941,-0.46650451886801947,0.7195595230023618,0.8613270302736378,0
51,-34.32760540890322,6.4731646647991115,0.9592173338042338,-4.455930889708979,1.0916702729928862,-0.21812699731569565,0.066356427402007,1
52,9.58906880375193,-0.7107308329950246,0.6639330249150766,-1.7151670879836154,-0.6230938903333809,0.5227892586145467,-1.6381414193082016,0
53,-2.253893188272908,1.6961725761099034,-0.43864947195932924,2.145259942292129,-0.3160191019272794,1.2724432000932668,0.03061036728763082,1
54,8.955362066549062,-1.1862299414958561,1.7375424301593394,-0.5763340434133863,0.1408543024661162,0.42514181369118487,-1.3626251350486158,0
55,8.740566089591681,-0.9133666344148299,1.1646346026258665,1.3937407805069815,-0.15829284098726887,0.20574974315937883,-0.6033129093046523,0
56,9.493416153913083,-0.8132365056625691,0.9171303708154632,-0.871360821502073,0.15209312933345687,0.22631081982323545,-1.7050664659505164,0
57,9.037615766775478,-1.3361342610105986,2.7707094567234805,-1.8318302696924373,0.23153845851312294,-0.04575471414786009,6.161363818592978,0
58,9.102553570887409,-0.5307303202019857,0.48458366152728216,0.3206630674421296,-0.7162158609795447,0.1739228856223802,-0.8779474433340742,0
59,9.254187468087293,-0.5130979325812249,0.6056383508394607,1.223654567930581,-0.3919790403181029,0.8955368388129178,1.4407083188853633,0
60,9.674490556616677,-0.7688953369323785,1.1831328872966664,-1.389704707895226,-0.40021354178769686,1.167586934402106,1.1728315357996681,0
61,9.616863904509819,-0.7163959333637135,1.088544384592737,-1.3066355044276075,-0.34998781684590763,0.832433900046322,-0.0673634350894162,0
62,9.268568478465284,-0.6790881306887471,0.8954474095850086,-0.498578678240768,-0.34352847340468134,0.7341757134328165,-2.123609930340852,0
63,9.425230581474205,-1.2686689288375734,1.519135966696406,-2.095741545363791,0.2670954373052149,-1.2948070598553987,-0.9911161800790711,0
64,-44.78630683637317,-25.80020608048228,-1.610972901136821,-1.3277589317546774,-14.097649827178236,1.027547673900662,-0.7928780441329976,1
65,9.823784712993213,-0.42784985716489066,-0.27034802289827087,-1.2847081724133351,0.1260406382832306,-0.9455663821236681,-0.7321211695009556,0
66,9.709589056929286,-0.7610392743526566,1.0753167249964906,-0.8393906660307642,-0.4589085889695719,0.909620807110652,1.2411133292284644,0
67,9.210449162128667,-0.7293754158875223,0.8730319848842845,-0.5194496553614518,-0.4126587987963426,0.7576794730745783,-1.9523299791274429,0
68,-7.0117545955827225,3.1942512890272106,-4.716145311241946,0.5850819196657358,1.3638283627173944,-1.5252158082629927,0.0037187532164974224,1
69,7.614365752159914,-2.9211992269086613,4.887550394487378,-0.47320116788329536,1.0131177609967112,0.10499859323130488,0.0639209330189506,0
70,9.556654543971664,-0.6920584516440504,1.0564438215565461,-0.459080229422139,-0.44933096847490894,1.0032060608847806,1.208902797755382,0
71,9.58689017488202,-0.7845984630733653,1.2243865862934327,-1.5283935551541319,-0.36038765457305855,0.7543591633195875,0.5476940108487363,0
72,9.351756444844836,-0.6366334107544802,0.7528311552506033,-0.6644690706927823,-0.47038790788898166,0.07461758886010851,-1.8578079472645181,0
73,8.550447344699979,-1.6204266751949827,2.325518289100918,0.08455266899962899,-0.08610603615372776,0.7004898340212637,0.04932373178836014,0
74,-9.761965837290791,4.2934196096373825,-1.737629429303528,-1.2040616858453022,-0.09522073051587368,-0.42662117378461306,-0.8732339792688486,1
75,9.578377008686406,-0.8290733928504346,1.069357668476437,-1.6449397439839522,-0.2610738175383239,0.5356077423306295,-0.4516714139338728,0
76,9.091614833069217,-1.6048281931690354,2.0844951877440243,-1.5846442608248348,0.26860467229379253,0.5606652797023659,-0.8571362425359229,0
77,9.318349992475442,-1.089546462075614,2.3446792252171145,-2.1346318590786915,0.28609316823620334,-1.0352608518243351,7.975192616316476,0
78,9.60147736127133,-0.797620458118659,1.4139182926518892,-1.8067643781378535,-0.20725755658468167,0.25859420206609257,1.1231431838696122,0
79,7.942196708183082,-2.478259555800666,3.8896927117299573,-0.4619342535818189,1.017909237799474,0.7423504500187855,-1.8113130128370267,0
80,9.384120431373676,-0.7372185017587723,1.0877201500639806,-0.7530580933862289,0.0013992600276047928,0.5853918086984197,-1.2463085872138757,0
81,7.893629531245535,-3.3212080235623995,3.141908780602032,-1.134849406120965,1.4307897637382976,0.06425429711752334,-1.632942646958449,0
82,9.4001628810589,-0.6978338601871755,0.998794611863955,-1.257783123735859,-0.6687602803417584,1.0278844784092451,-0.8929514615987911,0
83,9.362713351390333,-0.6402860978382661,1.0968999324663062,-1.0922324099942822,-0.38138385863040003,-0.16274005051899929,0.16233153242352646,0
84,8.570481011380382,-2.0287077571064676,3.075429575106208,-2.104644295594375,1.0366207844608881,0.09950376445029586,4.475399015592388,0
85,-15.084603746204643,6.526188000104738,-3.4989256612432955,-5.173955179242432,-0.6484126259086148,-1.5412638543312942,-0.22909446756937973,1
86,-35.774929953141374,6.174838225732419,0.42516156824653983,0.25798384758031867,1.092129573193172,0.039096994278814134,1.4152171460883145,1
87,-29.89669887617655,11.949253706926156,-8.891796902671697,-3.829097688054361,-1.7836297305114728,1.0756706654329642,-1.214247175532861,1
88,-28.105738202204044,11.79569271772885,-7.936155172237149,-10.193354551411923,-1.626198590757756,1.3800134859871347,-1.6658407479966595,1
89,9.311740893985744,-0.7246355912561955,1.459506866674395,-0.6021446751206635,-0.28676649180726954,-1.0079073501015792,3.3853919895473386,0
90,9.813475448864363,-0.7180433827379555,0.7786980330906336,-1.456253992100629,-0.2585112828471427,0.41220360954451696,-0.5695869139249575,0
91,8.189007022910252,-3.577097248756936,1.3233052584615965,0.01603225951870557,2.4013571885407283,-0.4682661511002304,-1.0829876494208386,0
92,9.682404148619213,-0.6886067130153432,1.0591482775839267,-0.8430949600555236,-0.41831155883199056,1.0447006191781374,0.8981267058821885,0
93,9.727340302173536,-0.6471639207056383,0.7638850007618951,-1.588083787781812,-0.2992462281587963,0.4095203652051837,-0.1777508616157264,0
94,8.892954980699162,-1.0740485799386972,1.664534895024516,-0.7962003503467912,-0.29422966105880227,0.17705939177585123,-1.8293197630799174,0
95,2.0990491463618204,-1.4361638817012363,-1.9507201232883449,3.1859340587258127,-1.6354471946810645,-1.6740660486743457,-0.5923032474283749,1
96,-6.962958717964341,2.1800571679283784,-4.053187528533908,-3.0141608823381936,1.4052027097162783,-0.6744475434843198,-1.4963204064496272,1
97,9.434280912594103,-0.9161115337201868,1.221827021177021,-1.43523160640886,-0.12726984825543097,0.44293051747243617,-0.7988450068952923,0
98,9.556295681471465,-1.01761192243729,0.9847262814574476,-1.651752897895736,-0.031580282922047564,0.2794375174383948,-0.6596736946222433,0
99,-2.1427859071854893,2.1873730737733768,-0.62315153095615,-1.3163988297114908,-0.17162755121108292,1.204155059284255,0.2477586289752055,1
100,9.41721843395408,-1.4501144917159765,2.2000507086670056,-1.492628643115868,0.048668541418772124,0.16430724147475248,-0.05806632378409282,0
101,-29.638522489716216,11.153004187961292,-6.970017573584076,-7.18938089252404,-1.2213794245097038,-0.5673545132844524,-1.0703748498746934,1
102,9.683595647169696,-0.7385477713041457,1.1776361317401487,-0.9565068319215545,-0.472872820392516,1.0312257002952279,1.6125049915645446,0
103,9.568960390178574,-0.7110729826429296,1.01683158448005,-1.2538791534500056,-0.40995355061893857,0.6689511996878091,-0.12446088429550808,0
104,8.490879578827071,-5.197035538695475,-1.1128810914521545,-1.7924316564750475,3.591538814431556,0.37680794199449297,-1.1365989650840187,0
105,9.558307886951315,-0.7419083420309118,1.1626322757933267,-1.5220692242519287,-0.35247914762743215,1.0939060498200774,0.45756366952737115,0
106,9.514991766659533,-0.6117461417794263,0.8855264950071247,-0.5740299356687982,-0.29355059555844804,0.9769524868794413,-0.33483231735416746,0
107,7.0105468396287804,-9.689404169915862,-0.5339257798366965,-0.897704990674482,-4.696849846869911,0.4461064027970669,0.5562397065799658,0
108,9.410715342499852,-0.6780122078232134,0.8157736497559008,-0.6343579498203491,-0.81020142100181,1.3083534295415509,0.07743851628855987,0
109,9.59117813704946,-0.7544148974029361,1.207209663747779,-1.0682135761889269,-0.3006662435149877,1.1382961165524252,0.9877713040748429,0
110,7.680883650921814,-2.458395111919314,2.487069362716363,0.6006073519922457,0.10333276182151162,-0.5018556038381653,-2.1425723297203008,0
111,9.681198859579371,-0.8676674328675682,1.3121208283388759,-2.0787112303454394,-0.16286653753224642,1.0441256869441051,0.1730388178933792,0
112,9.425441297498734,-1.1598318766769014,1.3822749090032296,-0.881828014463676,0.59620408517772,0.47489283317117026,-0.5131072698670295,0
113,0.26525626254150225,2.6918487427821196,-1.69603004566893,-1.6644143131183233,-0.5473724595620412,0.9741644923808999,-0.44731217703231874,1
114,9.502667901495311,-0.8237072646465338,1.284659829370362,-1.443645700535148,-0.04093814528546287,0.4731227154169453,-1.4677097386117706,0
115,9.726966776126023,-0.773734716985085,1.2804014688071048,-1.4777946627330651,-0.3693804494056562,1.1058492684712207,1.1737431431023126,0
116,9.286534390449876,-0.8863115857800126,0.745287654843371,0.4475809276488365,0.4390332412376251,0.3948725459270227,-0.050011929447299715,0
117,9.669976565890828,-0.7667896847214966,1.1774855479684005,-1.8053617770362553,-0.2664247392123505,0.8570777387261256,-0.07967577392759224,0
118,8.546374777000795,-0.03197112558148518,-0.40703128825473023,4.033480121974014,-0.6505630968272259,0.9427148248686308,-1.3163024673634665,1
119,9.484314808071078,-0.8183858270073685,0.6198445691676886,-1.1261336630685077,0.0732406894660083,-0.035399717552933835,-0.34111023386274286,0
120,9.509919898053077,-0.7182922233989544,1.1272709973695576,-1.1170940697425393,-0.34149898618755753,0.8940095162679186,-0.1581285560587644,0
121,9.74075169454436,-0.8235879109469487,1.2952054026134638,-1.7637715493123514,-0.28413527733745125,0.47825419376226086,0.6325857992437511,0
122,9.557778996198564,-0.7348234635420299,1.0404165697653505,-0.8509544616618754,-0.45724784896334186,1.1015287125515645,0.875863950349397,0
123,-4.593545358101311,4.02622633340954,-2.9168942097572073,1.4523357852138807,-0.7796686519328524,1.6746357463015018,0.06253636340090382,1
124,9.218873842160018,-0.5338918219294425,0.6961713215312223,1.1096495908541,-0.23035338289751484,0.6472790482444453,1.7888471934861623,0
125,9.60871197433406,-0.9870394817889974,1.2626279473629944,-1.1441103213730097,-0.14900590830014157,0.3529158020005404,0.8975128979204339,0
126,9.581189997099864,-0.6867587314662384,0.9388915422477162,-0.3004208805633901,-0.5298988724518329,0.7190367501973888,1.1198997017476344,0
127,9.49653365767705,-0.762230784252417,1.1369522918926414,-1.4191697013318871,-0.31019909308218385,0.18793771777984236,0.3852329748356744,0
128,9.440133304078433,-0.5034122190427648,0.6937393896562178,-0.45001122603668353,-0.7133966842856447,0.8534658823552572,-0.6067766282624938,0
129,-0.738115201307977,3.3320347938292274,-2.952856224677941,3.689728530047381,-0.3157371884346456,0.7683766152043844,1.325448173165999,1
130,9.166884587218776,-1.216750501959529,1.7285984211321914,-1.2356704108517524,-0.25087515271916455,0.5648379581814581,-0.38485185394358934,0
131,0.1407820303367533,2.821759101610737,-2.096303930575029,-0.8193546348599984,-0.6971987002230202,0.9233419700170206,-0.829921789800994,1
132,9.61557696403311,-0.6947488595214523,1.0543047755830945,-1.325613844153397,-0.3318112274248361,1.0015885881626512,-0.4581140732217648,0
133,9.39869969373461,-0.7332033152685802,0.9858202676538104,-1.1431857724049523,-0.7405643691238731,1.1508485644146544,-0.6674098886076257,0
134,9.597627779812527,-0.9462201497201056,1.5108986306020045,-2.3981671228071844,0.11885409284166808,0.5108747870255821,0.5168443180364567,0
135,9.602163319458361,-0.7340947488889359,1.1727716224987914,-1.0764872579616545,-0.40559901636197987,1.0257284023567956,0.9983811052927648,0
136,9.159234269739148,-0.5395388193922355,0.5055323359089562,0.886810715587057,-0.7424544524764727,1.2968146431353547,0.346102371999132,0
137,9.48147238696172,-0.6505119359359215,0.936313477116469,-0.23379035924140767,-0.5411584145113031,0.9154150458698189,0.7781902595666489,0
138,5.528457111436189,-6.295143313992465,9.362052200141232,1.0028314214345009,6.643942875796939,0.8853506074443854,-4.23684607565584,0
139,7.835123537094595,-2.7065858279494774,3.936158441900956,0.11596778962702614,2.061646687644793,0.18808723724891724,-2.2574327702557406,0
140,9.29284354273759,-0.5486476810475117,0.7908841957722594,-0.8070794094861569,-0.38739860170730256,-0.08028644576648228,-2.258958495120578,0
141,-15.74133339347934,6.370574432019144,-3.532290468001455,-3.692027208345868,-0.408702164777253,-4.113499791550417,-1.224264054017683,1
142,9.570459969399979,-0.691868907141157,1.1441347134578281,-1.1055779432999078,-0.3093465830662513,0.7583540387052214,-0.13210559413278894,0
143,9.439897428267086,-0.657883350262823,0.913972135624503,-0.3187831367205719,-0.5170898558821265,0.8468771591726296,0.8797569657235156,0
144,8.51788366982137,-1.520941467985847,1.4722768799169452,0.2541962247658176,0.08882681311495212,0.20453885111721096,-1.6976981929711745,0
145,-35.48136263949626,4.2262668874386815,4.502498177631708,-7.801328879392255,1.0443693585096772,-0.47059768426773174,-1.300601314630876,1
146,0.21107475076871296,1.9246302685643306,-0.9729376069027658,-3.609597288589581,-0.18046999049969548,-0.13914267119751125,-1.4132402114745224,1
147,9.739293736140139,-0.7827804439923721,1.2433410356061538,-1.793655967527572,-0.37066120079558373,1.2235131825088355,0.9941019868491116,0
148,8.95140495045157,-1.131201494026732,1.7054638983052903,-0.7683737607482379,-0.012686393671966514,-1.1154812370792024,-0.818771467029008,0
149,-15.613819662631009,4.6106388956456055,-1.0226913561556583,-3.0779203016934704,-0.04991452094699367,1.5597809100979172,-1.2658465697036054,1
150,8.63873820363558,-1.946812940319155,3.1772271622138106,-1.9148902364725848,0.19762159185416178,-2.2968381005284235,-0.30357964374617336,0
151,9.421555181598242,-0.5986252671024411,0.966710826635937,-0.5005367446747035,-0.24855337985017395,0.9331488300973473,-0.597110957453254,0
152,9.539186572138071,-0.8466871937892015,1.4248975739666414,-1.825225416718213,-0.26137997044708344,0.0032243166533982293,1.4037323574928973,0
153,9.600769856555385,-0.6742506805976467,1.0493230545210552,-1.3969918227957507,-0.30736026036181247,0.847753621771832,-0.6808347424689277,0
154,-33.342419445247316,7.4249795672788865,-0.9287892840972436,-5.244109936282806,0.2169693304969978,-1.5275843999836736,-2.0019119247103014,1
155,8.580526719617229,-3.5927813321689355,0.2421478689855905,-1.5435145816184717,1.9408161090920835,-2.8267212403225,-1.939326878044945,0
156,9.341477282155418,-0.5492756904993749,0.67314244242171,0.8180014230796828,-0.32745792902004284,1.045475169608846,1.1386245378367148,0
157,9.552354032566436,-0.8390368993943387,1.2410350012014726,-1.5416832877206568,-0.09841382586109587,0.4836879641753895,-1.0478640971558733,0
158,-37.90727197310836,-5.205823914462203,20.667515336997067,3.2210412314692385,8.25888196461721,0.8942261250775189,-0.6227895654155118,1
159,9.515966041005873,-0.3249857115089445,0.10844367091198581,-0.5028664002829132,-0.42150323836721754,0.25905211873501993,-2.0845750816036595,0
160,9.586535914400637,-0.7201406126259107,1.156387962512732,-1.1544864097639516,-0.3712984018075219,1.093774451869517,0.5878661415378073,0
161,9.583337248426922,-0.739292066841782,1.1054994682439052,-0.47813708777451563,-0.5105995155057719,0.291027741412017,2.0925842894816875,0
162,9.355028183226572,-1.021336641745563,1.0978301235813728,-0.9494930481165857,-0.15082324736244082,0.4753199116356577,-0.4545537942985083,0
163,-10.563799988111494,5.495437320544807,-5.035336001463288,-3.0987520520589014,-0.4416462981601736,-1.7798297071061124,-1.4500276801516616,1
164,9.536810442396913,-0.7134322477789171,1.0863616709320374,-1.1802349524658362,-0.31067285569788133,0.8072701199326336,-0.22537832890324525,0
165,9.558626162701144,-0.7360160976210919,1.2199619852336172,-1.5040369050371596,-0.2566003283437175,0.93170220734303,-0.4254659480882668,0
166,9.832375639727909,-0.5898240329942855,0.6042194790679101,-1.8183953847297571,-0.21050510112993887,-0.4343020333836396,-0.11947618380523345,0
167,9.112050015713075,-1.4174132737503609,1.5375413434152319,-0.6397985161467326,0.011518647650316016,0.19567300103019852,-0.7534797770725572,0
168,-4.8343999422097,4.838470520395016,-4.471405156255914,3.82289319835474,-1.2180723420108988,1.0772467287294738,-0.29195097048126695,1
169,-5.249902824560786,5.3612837040939825,-5.602244595987391,9.331387350018316,-0.710105126685416,0.8257764286142046,-1.0155927031453869,1
170,-36.470604737783404,0.09805295008736414,-0.15537631306739974,-2.9789838774278055,-2.5299107282060764,0.7207891440201727,1.4096744309841118,1
171,9.582608580437975,-0.691074424886422,1.0851903039875626,-0.8380486868586823,-0.3878577835321968,1.071276887221096,0.6334141737710236,0
172,-4.94557076980265,3.00280461051418,-0.7629634605548086,-0.25141385136858063,0.07358176063063633,-2.6235163442463683,0.3572641829931218,1
173,9.555221370643173,-0.6949064093031676,1.017011552076768,-0.9004547340574938,-0.3716521114066093,1.1633265727554951,0.5264824624113565,0
174,-29.26003208764955,12.20783563928952,-9.350589288035092,-4.287672725778966,-1.8328314020310668,1.14401090052708,-0.8838125383830272,1
175,-13.077722072906791,2.84460671667527,0.6335446575815977,-3.0537024351173065,0.6208659540896759,-0.6093981680842792,0.6936107111054176,1
176,8.754252849878245,-6.392132711344613,-0.8673989220774474,-1.7329905944816724,-3.6711399037131605,-3.342687897777463,-3.721061217726137,0
177,9.49014859005279,-1.334110394232011,1.9460046251791232,-1.5032885555154987,0.7022939048780674,0.42514924276542665,-1.0663271809712942,0
178,7.893585685491654,-2.912576901277273,4.362924965368595,0.10567044946532822,1.8724128015711452,0.6295909129317651,-0.9851540182454224,0
179,9.601611506228359,-0.7249886264017938,1.205526297647791,-1.3505474026446975,-0.35741697630218555,0.9526189699976945,0.6659698988922591,0
180,9.651752998478127,-0.6171131820867763,0.7043527983281773,-1.2759893631298975,-0.2323721583653217,0.30800163712411205,-1.1587752492265557,0
181,8.716245687658638,-0.9095065348944922,1.2841214128928007,1.6362342713622224,-0.021076888645102626,0.4634860602794407,-0.431765702544706,0
182,9.563240753198812,-0.7131993144198969,1.1361232818020865,-0.5613226038356072,-0.44136219833943235,0.8523295560037975,1.6334903938759249,0
183,-14.826352160786143,8.233781022149422,-6.556138067329745,-0.4381350090333358,-0.9071353925586279,1.0890868683039279,-0.2105346521119314,1
184,1.1345973414247652,2.5109315244407853,-1.9877447043903773,1.853376387525735,-0.47011716715434965,1.00859756639304,1.4917257735221172,1
185,9.286991402975731,-0.5917969468649883,0.6720821320140298,0.7180742886561013,-0.1626211965171311,0.6361462616282515,0.2889056814427908,0
186,9.723272542828665,-0.6827003158939539,0.7294706020086154,-1.0267198841294467,-0.047047533362666025,0.3287922439613536,-0.1740056327632023,0
187,-0.5902420212281836,0.013653137808049332,-4.478532139396589,-1.1640085518237122,2.4963022173402383,-0.5105100469269775,-1.2983141606358908,1
188,9.558613228828387,-0.7214156899795351,1.043279052843534,-0.879364200874696,-0.43003373412048357,1.1218349785169515,0.7453683537781659,0
189,9.613796267497976,-0.921725611898536,1.3246069827736588,-2.0664657918334757,-0.17230877210244117,0.039649933907438095,-1.3657925408289464,0
190,7.694830289249378,-3.444303716971427,5.049484793008083,-0.5232560679486025,3.210103148913004,0.5186240883190772,-2.91244258520399,0
191,2.1322767146495964,1.169528781369266,-0.1108340614303025,-0.9801785117554426,0.10655111138138847,0.9818671896108795,0.9167623304226998,1
192,9.605172441437722,-0.7549763122008,1.246352580789565,-1.7063410177044223,-0.25368760223383585,0.8186248275120572,-0.15554279889587302,0
193,9.551172673743554,-0.904837558408018,1.2279573128992451,-1.1557378784617496,-0.29557455407733946,-0.054470572320626465,0.14409654799302982,0
194,9.599489412347918,-0.7437351008427809,1.1946682610482924,-1.7247510161487072,-0.3090492801514445,1.032325309273483,-0.32156668924878495,0
195,9.642769068663732,-0.7579357857358413,1.1818011050608401,-1.7931142069351742,-0.258429785634274,0.6141275961067647,-0.04471932682918611,0
196,8.30019594543171,-2.2069838305789595,3.631923468270755,-0.4999648953473653,0.49736723439930897,0.8415677975631902,-0.42841593464017996,0
197,9.697902777052892,-0.8707277206515902,1.3464900132829922,-1.9586948684660428,-0.18782198349776769,0.5072837200081088,-0.3377522390701686,0
198,9.36860823789755,-0.7252355826113484,1.1288944731098118,-0.6550089625600413,0.0059389505308709845,0.5211367516835107,-1.3491467420827643,0
199,-32.825351937630465,0.33521570331512995,10.480240371934457,1.300859697713007,4.6161121159038645,1.1830459904205068,-0.8076174983555002,1
200,9.539580150463438,-0.8657430087924166,1.254278990216869,-1.5585568473012117,-0.1566485648045907,-0.2837157180366281,-1.639538023573861,0
201,9.486216756946284,-0.7541994159297882,1.0808967991125167,-1.2460214793358615,-0.3893575465276799,0.701053619018248,-0.00870841232054629,0
202,9.550695598494405,-0.5976902607261245,0.8885684834971759,-0.6245225357623787,-0.27023306249980694,0.9712411745419713,-0.40708337546831314,0
